elo_diff,avg_elo,material_diff_last,material_diff_avg,material_diff_var,ply_count,time_base,time_increment,outcome
104.0,1616.0,12,10.7,1.21,107,900.0,0.0,1
-8.0,1672.0,1,1.8,2.7600000000000002,32,900.0,10.0,-1
-126.0,1616.0,8,8.5,2.25,69,900.0,0.0,1
116.0,1616.0,10,10.8,0.16,81,900.0,0.0,1
-104.0,1616.0,-13,-9.0,16.0,74,900.0,0.0,-1
86.0,1635.0,-18,-10.8,5.76,136,900.0,0.0,-1
-74.0,1635.0,-8,-2.7,3.81,58,900.0,0.0,-1
-11.0,1589.5,15,13.2,2.16,73,900.0,0.0,1
165.0,1527.5,-6,-3.1,10.69,81,900.0,0.0,-1
-786.0,1583.0,-13,-10.3,11.61,32,900.0,0.0,-1
-63.0,1635.5,4,1.2,0.9599999999999997,55,900.0,0.0,1
48.0,1641.0,3,3.3,0.8099999999999999,129,900.0,0.0,1
181.0,1444.5,21,18.9,4.09,45,900.0,0.0,1
-5.0,1589.5,10,6.1,10.29,57,900.0,0.0,1
786.0,1583.0,12,5.2,10.76,45,900.0,0.0,1
-18.0,1648.0,-6,-2.1,10.89,40,900.0,0.0,-1
-786.0,1583.0,-3,-3.1,3.09,66,900.0,0.0,-1
33.0,1615.5,6,5.0,1.2,61,900.0,0.0,1
387.0,2020.5,5,0.2,3.96,27,900.0,5.0,1
387.0,2020.5,-7,-6.4,0.8400000000000001,62,900.0,5.0,-1
454.0,1429.0,5,0.2,2.76,69,900.0,0.0,1
105.0,2064.5,19,9.9,42.89,62,900.0,0.0,1
402.0,1872.0,3,2.1,7.289999999999999,54,900.0,0.0,1
-5.0,1601.5,9,9.0,0.0,213,900.0,0.0,0
387.0,2020.5,0,-0.1,0.09,14,900.0,5.0,-1
397.0,1871.5,0,0.2,0.96,15,900.0,0.0,1
381.0,1331.5,4,0.4,2.04,69,900.0,0.0,1
-44.0,2041.0,0,0.2,0.96,19,900.0,0.0,-1
-511.0,1860.5,-1,-3.6,3.44,50,900.0,0.0,-1
-140.0,1581.0,-6,-1.4,2.4399999999999995,88,900.0,0.0,-1
-652.0,2539.0,-7,-6.3,6.81,90,900.0,1.0,-1
-150.0,1747.0,-2,-1.3,2.21,64,900.0,0.0,-1
-207.0,1611.5,-2,-1.4,0.24,83,900.0,0.0,1
238.0,1929.0,3,0.0,1.8,29,900.0,0.0,1
203.0,2010.5,-1,-1.0,0.0,43,900.0,15.0,1
106.0,1767.0,-3,-2.5,0.25,78,900.0,0.0,-1
-1678.0,2202.0,-5,-3.5,2.25,52,1800.0,0.0,-1
-37.0,1641.5,10,8.8,0.76,115,900.0,0.0,1
143.0,1743.5,2,1.8,0.9599999999999997,53,900.0,0.0,1
-62.0,2041.0,8,2.9,6.29,57,900.0,0.0,1
-129.0,1761.5,11,5.1,7.889999999999999,75,900.0,0.0,1
-332.0,2061.0,3,0.5,6.25,97,600.0,10.0,1
-132.0,1829.0,-2,-2.2,0.36,92,900.0,0.0,-1
48.0,2041.0,3,-1.1,2.09,57,900.0,0.0,1
1678.0,2202.0,3,3.8,0.15999999999999998,27,1800.0,0.0,1
21.0,1641.5,10,7.5,16.25,47,900.0,0.0,1
-34.0,2041.0,-3,-2.9,1.49,58,900.0,0.0,-1
84.0,1847.0,-2,-2.6,3.44,25,900.0,0.0,1
170.0,1752.0,-6,-2.6,4.04,62,900.0,0.0,-1
-113.0,1842.5,2,2.0,0.0,97,900.0,0.0,1
34.0,1591.0,-7,-5.0,1.6,100,900.0,0.0,-1
52.0,2041.0,-5,-5.0,0.0,182,900.0,0.0,-1
110.0,1733.0,0,0.0,0.0,41,900.0,0.0,1
98.0,1613.0,-11,-9.3,3.81,130,900.0,0.0,-1
-38.0,2041.0,-4,-0.2,8.559999999999999,30,900.0,0.0,-1
82.0,1868.0,-5,-2.4,3.04,50,900.0,0.0,-1
363.0,1638.5,7,5.0,10.6,73,900.0,0.0,1
32.0,1820.0,-5,-5.3,0.8099999999999999,54,900.0,0.0,-1
360.0,2061.0,-6,-5.1,0.09,108,600.0,10.0,-1
-437.0,1892.5,-3,-0.1,6.489999999999999,34,900.0,0.0,-1
197.0,1957.5,12,9.3,3.6100000000000003,117,900.0,0.0,1
-420.0,1616.0,1,1.0,0.0,66,900.0,0.0,0
-98.0,1733.0,1,1.0,0.0,98,900.0,0.0,-1
-42.0,1690.0,-14,-6.8,5.76,140,900.0,0.0,-1
-275.0,1219.5,-26,-27.8,2.16,94,900.0,0.0,-1
-77.0,2011.5,-2,-1.1,0.09,94,2700.0,45.0,-1
-230.0,1749.0,-17,-17.0,0.0,112,900.0,2.0,-1
-19.0,1610.5,9,1.7,6.01,121,900.0,0.0,1
184.0,1768.0,0,-0.5,2.25,49,900.0,0.0,1
-230.0,2149.0,-2,0.4,15.24,97,1980.0,33.0,-1
245.0,1794.5,14,6.7,6.01,81,900.0,0.0,1
-271.0,1794.5,18,14.0,16.0,201,900.0,0.0,1
-2.0,1610.0,5,-0.7,11.010000000000002,25,900.0,0.0,1
-159.0,1713.5,9,9.0,0.0,229,900.0,0.0,1
96.0,1646.0,1,1.0,0.0,26,900.0,0.0,-1
265.0,1794.5,14,6.7,6.01,81,900.0,0.0,1
-291.0,1794.5,14,9.1,3.0900000000000003,67,900.0,0.0,1
285.0,1794.5,14,6.7,6.01,81,900.0,0.0,1
-279.0,1794.5,-17,-9.8,5.76,126,900.0,0.0,-1
70.0,1464.0,5,4.2,14.559999999999999,103,600.0,12.0,1
273.0,1794.5,14,6.7,6.01,81,900.0,0.0,1
-267.0,1794.5,-8,-7.2,0.36,98,900.0,0.0,-1
261.0,1794.5,14,6.7,6.01,81,900.0,0.0,1
-255.0,1794.5,-13,-4.9,14.49,100,900.0,0.0,-1
249.0,1794.5,14,6.7,6.01,81,900.0,0.0,1
-243.0,1794.5,-16,-10.4,13.440000000000001,80,900.0,0.0,-1
121.0,1548.5,-8,-7.6,0.8400000000000001,72,900.0,0.0,-1
-291.0,1561.5,-5,-4.9,0.09,41,600.0,12.0,1
237.0,1794.5,14,6.7,6.01,81,900.0,0.0,1
-86.0,1568.0,18,18.0,0.0,119,900.0,0.0,1
-247.0,1794.5,2,2.0,0.0,90,900.0,0.0,0
241.0,1794.5,14,6.7,6.01,81,900.0,0.0,1
-235.0,1794.5,-12,-5.9,18.09,84,900.0,0.0,-1
229.0,1794.5,14,6.7,6.01,81,900.0,0.0,1
-221.0,1794.5,-9,-8.2,0.36,118,900.0,0.0,-1
183.0,1713.5,-12,-10.4,8.44,108,900.0,0.0,-1
213.0,1794.5,14,6.7,6.01,81,900.0,0.0,1
-205.0,1794.5,-12,-4.9,22.89,80,900.0,0.0,-1
197.0,1794.5,14,6.7,6.01,81,900.0,0.0,1
-223.0,1794.5,11,1.7,11.010000000000002,39,900.0,0.0,1
215.0,1794.5,14,6.7,6.01,81,900.0,0.0,1
-20.0,1689.0,-2,-1.7,0.21000000000000002,103,900.0,0.0,1
32.0,1732.0,8,3.2,4.76,111,900.0,0.0,1
74.0,1568.0,5,4.0,9.0,91,900.0,0.0,1
4.0,1689.0,9,8.3,0.21000000000000002,95,900.0,0.0,1
-20.0,1689.0,3,-5.1,7.290000000000001,49,900.0,0.0,1
38.0,1689.0,0,0.0,0.0,42,900.0,0.0,-1
-29.0,1509.5,-19,-17.5,2.25,124,900.0,0.0,-1
-140.0,1968.0,6,2.2,1.7600000000000002,67,900.0,0.0,1
47.0,1509.5,-15,-15.0,0.0,134,900.0,0.0,-1
236.0,1837.0,4,3.1,7.289999999999999,38,900.0,10.0,1
207.0,1715.5,1,1.3,0.8100000000000002,73,3600.0,30.0,1
-361.0,1715.5,-9,-8.2,5.76,226,900.0,0.0,-1
-31.0,1733.5,0,-0.1,0.09,129,900.0,0.0,0
357.0,1715.5,4,2.8,11.16,35,900.0,0.0,1
-71.0,1511.5,8,7.5,0.25,99,900.0,0.0,1
65.0,1941.5,0,0.0,0.0,114,2700.0,45.0,0
-81.0,1847.5,-7,-5.3,3.0100000000000002,42,900.0,0.0,-1
-154.0,1972.0,4,4.0,7.8,71,900.0,0.0,1
91.0,1511.5,-13,-8.2,3.96,48,900.0,0.0,-1
-44.0,1778.0,-8,-0.7,6.01,22,1200.0,0.0,-1
-133.0,1725.5,6,0.3,4.41,41,900.0,0.0,1
287.0,1902.5,8,8.0,0.0,129,900.0,0.0,1
377.0,1747.5,10,10.8,5.76,167,900.0,0.0,1
39.0,1810.5,-4,-3.4,6.24,86,900.0,0.0,-1
-77.0,1569.5,7,1.5,3.85,75,1200.0,5.0,1
-24.0,1957.0,-1,-1.4,2.4400000000000004,84,900.0,0.0,-1
-167.0,1638.5,1,1.0,0.0,163,900.0,0.0,0
779.0,1579.5,16,8.0,7.2,53,900.0,0.0,1
71.0,1876.5,5,4.4,2.2399999999999998,79,1200.0,0.0,1
427.0,2151.5,13,8.0,18.0,85,900.0,0.0,1
97.0,1569.5,-9,-1.9,5.6899999999999995,112,1200.0,5.0,-1
-137.0,1601.5,10,5.2,9.360000000000001,43,900.0,0.0,1
-44.0,1955.0,-2,-2.0,0.0,77,900.0,0.0,1
-85.0,1569.5,-1,0.2,6.959999999999999,24,1200.0,5.0,-1
126.0,1909.0,4,1.6,5.04,91,900.0,0.0,1
73.0,1569.5,2,1.1,1.09,29,1200.0,5.0,1
-59.0,1569.5,-2,0.0,3.8,54,1200.0,5.0,-1
-267.0,2186.5,-10,-2.4,8.639999999999999,68,900.0,0.0,-1
79.0,1569.5,9,2.5,10.65,46,1200.0,5.0,-1
-116.0,1909.0,-2,-2.0,1.8,88,900.0,0.0,-1
-263.0,2351.5,1,1.0,0.0,77,900.0,0.0,1
76.0,1845.0,2,1.9,0.09,115,900.0,5.0,1
-65.0,1569.5,-3,-1.1,3.4900000000000007,51,1200.0,5.0,-1
-176.0,2348.0,-6,-4.8,2.76,85,900.0,0.0,-1
85.0,1569.5,-8,-8.0,0.0,108,1200.0,5.0,-1
227.0,1553.5,18,10.1,7.090000000000001,67,900.0,0.0,1
-218.0,1554.0,-20,-20.0,0.0,58,900.0,0.0,-1
208.0,1555.0,12,8.0,16.0,117,900.0,0.0,1
109.0,2375.5,6,2.4,5.64,129,900.0,0.0,1
-198.0,1556.0,-8,-4.0,2.0,114,900.0,0.0,-1
-331.0,1678.5,0,0.2,0.96,33,900.0,0.0,1
188.0,1557.0,19,16.5,6.25,95,900.0,0.0,1
327.0,1678.5,3,1.9,0.89,23,900.0,0.0,1
-177.0,1558.5,-9,-9.0,0.0,56,900.0,0.0,-1
-323.0,1678.5,-8,-2.8,3.16,64,900.0,0.0,-1
165.0,1559.5,10,6.5,10.25,63,900.0,0.0,1
63.0,2217.5,-4,-1.5,4.85,110,900.0,0.0,-1
-62.0,1845.0,-5,-1.1,1.89,86,900.0,5.0,-1
-30.0,1590.0,0,0.7,0.61,43,1200.0,5.0,-1
319.0,1678.5,1,1.0,0.0,41,900.0,0.0,1
-425.0,2151.5,-20,-14.4,13.440000000000001,138,900.0,0.0,-1
-184.0,2030.0,9,0.9,7.290000000000001,83,900.0,0.0,1
64.0,1603.0,20,9.9,21.29,121,900.0,0.0,1
-315.0,1678.5,-4,-2.5,7.65,26,900.0,0.0,-1
81.0,1881.5,-16,-15.2,5.76,144,1200.0,0.0,-1
-779.0,1579.5,-12,-7.6,5.64,48,900.0,0.0,-1
-50.0,1603.0,-15,-13.3,5.41,60,900.0,0.0,-1
779.0,1579.5,1,0.3,0.20999999999999996,39,900.0,0.0,1
311.0,1678.5,2,-0.7,0.8100000000000002,93,900.0,0.0,1
70.0,1603.0,-12,-9.3,0.8099999999999999,86,900.0,0.0,-1
407.0,1923.5,2,2.5,2.25,52,900.0,0.0,0
-90.0,1603.0,2,2.0,0.0,109,900.0,0.0,1
94.0,1603.0,0,-0.9,7.290000000000001,193,900.0,0.0,0
-233.0,1708.5,8,6.7,4.01,75,900.0,0.0,1
-87.0,1763.5,-28,-20.8,9.36,34,900.0,0.0,-1
-116.0,1603.0,9,8.2,1.3599999999999999,129,900.0,0.0,1
-112.0,1579.0,-7,-3.9,1.49,54,900.0,5.0,-1
104.0,1603.0,13,9.7,14.010000000000002,125,900.0,0.0,1
249.0,1713.5,-3,-1.9,3.69,70,900.0,0.0,-1
-92.0,1603.0,2,1.8,1.3600000000000003,70,900.0,0.0,-1
112.0,1579.0,1,0.5,0.25,55,900.0,5.0,1
112.0,1603.0,-11,-3.8,5.76,132,900.0,0.0,-1
119.0,1902.5,6,5.7,0.41,108,900.0,0.0,1
296.0,1743.0,16,13.6,13.440000000000001,83,900.0,3.0,1
-134.0,1603.0,10,6.1,7.6899999999999995,91,900.0,0.0,1
244.0,1513.0,-14,-9.1,3.0900000000000003,80,900.0,5.0,-1
124.0,1603.0,12,8.0,16.0,79,900.0,0.0,1
69.0,1881.5,13,8.3,22.81,139,1200.0,0.0,1
-112.0,1603.0,-4,-4.0,0.0,190,900.0,0.0,-1
-282.0,1699.0,-11,-6.2,2.7600000000000002,104,900.0,0.0,-1
104.0,1830.0,8,7.8,0.36,55,900.0,0.0,1
100.0,1603.0,4,1.0,3.0,31,900.0,0.0,1
68.0,1745.0,-8,-4.9,14.49,91,900.0,0.0,-1
-88.0,1603.0,-9,-6.8,2.16,114,900.0,0.0,-1
113.0,1777.5,-1,-2.4,0.44000000000000006,65,900.0,0.0,1
90.0,1566.0,-1,-1.0,0.0,95,900.0,0.0,0
76.0,1603.0,3,1.1,7.489999999999999,133,900.0,0.0,1
-244.0,1513.0,-3,-2.5,2.25,76,900.0,5.0,-1
-130.0,1488.0,-6,-4.2,2.16,30,900.0,0.0,-1
446.0,2140.0,-2,-0.5,4.05,67,900.0,0.0,1
184.0,1928.0,-4,-4.0,0.0,66,900.0,0.0,-1
-62.0,1603.0,-4,-4.0,5.0,72,900.0,0.0,-1
-135.0,1777.5,8,7.9,0.09,75,900.0,0.0,1
-92.0,1830.0,-9,-8.7,0.8099999999999999,108,900.0,0.0,-1
244.0,1513.0,10,4.6,12.64,99,900.0,5.0,1
-88.0,1745.0,7,-0.7,6.8100000000000005,55,900.0,0.0,1
-78.0,1566.0,0,-0.6,8.64,24,900.0,0.0,-1
-105.0,1903.5,-13,-7.3,14.01,79,900.0,0.0,-1
64.0,1566.0,1,0.7,0.8099999999999999,22,900.0,0.0,1
102.0,1779.0,1,0.5,0.85,17,900.0,0.0,1
93.0,1903.5,11,2.9,7.289999999999999,67,900.0,0.0,1
76.0,1745.0,3,1.2,7.56,57,900.0,0.0,1
-95.0,1671.5,13,7.5,3.85,85,900.0,0.0,1
55.0,1881.5,7,6.1,0.09,97,1200.0,0.0,1
83.0,1671.5,0,0.3,0.8100000000000002,33,900.0,0.0,1
-103.0,1671.5,5,3.5,2.25,35,900.0,0.0,1
253.0,1506.5,-13,-6.5,19.65,106,900.0,0.0,-1
-115.0,1903.5,2,2.0,0.0,165,900.0,0.0,1
-246.0,1507.0,-5,-2.8,2.76,46,900.0,0.0,-1
239.0,1507.5,3,-1.7,2.6100000000000003,87,900.0,0.0,1
-232.0,1508.0,-9,-1.0,7.2,26,900.0,0.0,-1
225.0,1508.5,12,9.2,1.36,69,900.0,0.0,1
191.0,1615.5,3,1.3,7.01,55,1800.0,12.0,1
-158.0,1778.0,9,3.8,11.760000000000002,107,900.0,0.0,1
0.0,1776.0,-20,-19.9,0.09,92,900.0,0.0,-1
-24.0,1811.0,-11,-9.4,6.24,106,900.0,0.0,-1
-20.0,1778.0,15,12.6,13.440000000000001,121,900.0,0.0,1
-142.0,1914.0,-3,-1.5,1.05,45,2700.0,45.0,1
-51.0,1604.5,-5,-4.4,1.44,34,1800.0,12.0,-1
45.0,1809.5,-6,-5.9,9.290000000000001,54,900.0,0.0,-1
0.0,1776.0,9,6.7,3.0100000000000002,65,900.0,0.0,1
25.0,1601.5,-5,-3.7,13.810000000000002,82,900.0,0.0,-1
-135.0,1625.5,-10,-9.9,0.09,58,900.0,0.0,-1
-42.0,1804.0,-16,-16.0,0.0,132,900.0,0.0,-1
-348.0,1382.0,-3,-1.7,2.6100000000000003,80,900.0,0.0,-1
-415.0,1499.5,-5,-5.5,2.25,104,900.0,10.0,-1
-127.0,1624.5,4,0.8,4.16,26,900.0,0.0,-1
-95.0,1598.5,7,7.1,0.09,88,900.0,0.0,1
132.0,1914.0,0,0.6,2.2399999999999998,45,2700.0,45.0,1
-126.0,1740.0,3,2.4,0.8400000000000001,39,900.0,0.0,1
28.0,1804.0,13,12.2,5.76,133,900.0,0.0,1
206.0,1696.0,12,10.8,8.76,27,900.0,0.0,1
83.0,1598.5,10,6.7,9.809999999999999,51,900.0,0.0,1
-417.0,1411.5,-16,-6.7,10.21,66,900.0,0.0,-1
-61.0,1601.5,-2,-3.0,7.4,55,900.0,0.0,-1
109.0,1142.5,30,29.4,0.44000000000000006,111,900.0,0.0,1
-232.0,1696.0,0,-1.2,0.36,77,900.0,0.0,1
186.0,1523.0,10,7.3,3.41,71,900.0,0.0,1
-110.0,1805.0,-4,-2.4,2.6399999999999997,60,900.0,0.0,-1
-167.0,1746.5,4,-0.8,2.76,91,900.0,0.0,1
-86.0,1823.0,-1,-0.9,0.09,103,900.0,0.0,1
-140.0,1541.0,-17,-14.3,0.8099999999999999,84,900.0,0.0,-1
412.0,1404.0,10,5.5,11.65,49,900.0,0.0,1
47.0,1601.5,9,1.0,7.2,13,900.0,0.0,1
12.0,1954.0,0,-0.2,0.16000000000000003,114,900.0,5.0,-1
62.0,1818.0,0,0.0,0.0,131,900.0,0.0,1
37.0,1589.5,-3,-2.7,0.21000000000000002,78,900.0,0.0,-1
232.0,1434.0,-3,-4.4,6.640000000000001,82,900.0,0.0,-1
145.0,1768.5,-2,0.3,1.41,52,900.0,0.0,-1
359.0,1652.5,19,16.7,10.41,135,900.0,0.0,1
-22.0,1657.0,0,1.2,0.36,94,900.0,0.0,-1
86.0,1799.0,9,5.3,1.61,101,900.0,0.0,1
84.0,1592.0,1,-2.7,6.81,71,1200.0,0.0,1
-21.0,1589.5,-15,-9.0,13.2,44,900.0,0.0,-1
-56.0,1851.0,2,-0.2,2.7600000000000002,59,900.0,0.0,1
-104.0,1592.0,-4,-1.3,2.0100000000000002,33,900.0,0.0,1
-17.0,1803.5,1,-6.4,14.24,130,900.0,0.0,-1
5.0,1589.5,13,10.7,5.61,63,900.0,0.0,1
19.0,1645.5,3,1.9,2.29,52,1200.0,0.0,-1
-173.0,1770.5,8,5.6,1.44,61,900.0,0.0,1
-80.0,1852.0,8,2.9,13.290000000000001,87,900.0,5.0,1
4.0,1954.0,-9,-2.9,14.89,142,900.0,5.0,-1
-87.0,1560.5,-5,-2.3,0.8099999999999999,46,900.0,0.0,-1
103.0,1597.5,11,6.5,2.25,53,900.0,0.0,1
427.0,1838.5,16,6.9,11.09,61,900.0,0.0,1
1.0,1803.5,10,8.7,6.8100000000000005,97,900.0,0.0,1
-5.0,1551.5,18,12.3,12.209999999999999,37,900.0,0.0,1
-14.0,1692.0,-9,-7.1,1.29,80,900.0,0.0,-1
-11.0,1551.5,4,0.8,2.3600000000000003,31,900.0,0.0,1
-80.0,1603.0,-12,-9.0,4.0,84,900.0,0.0,-1
-20.0,1954.0,3,4.1,7.6899999999999995,107,900.0,5.0,1
-2.0,1692.0,2,2.0,0.0,99,900.0,0.0,1
-17.0,1803.5,-3,-3.4,2.4399999999999995,65,900.0,0.0,1
-237.0,1441.5,-10,-5.0,24.8,55,900.0,0.0,-1
112.0,1649.0,12,8.5,5.25,83,900.0,0.0,1
153.0,2042.5,9,7.3,6.01,111,900.0,0.0,1
18.0,1692.0,-2,-0.9,1.29,36,900.0,0.0,-1
-18.0,1692.0,-3,-2.2,0.15999999999999998,138,900.0,0.0,0
-296.0,1617.0,6,6.5,0.25,109,900.0,0.0,1
-128.0,1621.0,-1,-1.0,0.0,70,900.0,0.0,0
38.0,1954.0,-3,-2.3,11.009999999999998,72,900.0,5.0,-1
290.0,1617.0,4,2.1,12.290000000000001,73,900.0,0.0,1
-459.0,1787.5,-8,-7.9,0.09,54,900.0,0.0,-1
-141.0,1548.5,-1,-0.5,0.25,104,2700.0,0.0,-1
66.0,1723.0,5,0.5,2.25,63,900.0,0.0,1
0.0,1693.0,1,-0.4,2.4399999999999995,51,900.0,0.0,1
-181.0,1898.5,2,2.0,0.0,97,900.0,0.0,0
311.0,1742.5,7,6.3,1.21,137,900.0,0.0,0
-63.0,2007.5,2,2.1,0.09,52,900.0,0.0,-1
-143.0,2042.5,-1,-1.3,0.21000000000000002,88,900.0,0.0,-1
292.0,1753.0,14,6.7,6.01,81,900.0,0.0,1
-286.0,1753.0,-7,-7.0,0.0,118,900.0,0.0,-1
125.0,1625.5,8,7.9,3.29,51,900.0,0.0,1
389.0,1810.5,0,0.3,0.8100000000000002,19,1200.0,0.0,1
49.0,2007.5,9,4.1,8.49,57,900.0,0.0,1
280.0,1753.0,10,4.3,14.01,125,900.0,0.0,1
35.0,1538.5,16,11.5,2.25,73,900.0,0.0,1
-274.0,1753.0,-5,-5.0,0.0,82,900.0,0.0,-1
-153.0,1889.5,0,0.0,0.0,72,900.0,0.0,-1
268.0,1753.0,14,6.3,8.81,89,900.0,0.0,1
-69.0,2007.5,9,7.5,6.45,165,900.0,0.0,1
437.0,1776.5,10,7.3,3.41,53,900.0,0.0,1
23.0,1649.5,8,5.1,8.690000000000001,125,900.0,0.0,1
-278.0,1753.0,-10,-9.5,0.25,108,900.0,0.0,0
272.0,1753.0,8,8.0,0.0,89,900.0,0.0,1
-40.0,1954.0,0,0.0,0.0,92,900.0,5.0,0
-12.0,1086.0,-6,-11.0,5.8,79,900.0,0.0,1
46.0,1983.0,-2,-1.1,7.289999999999999,88,900.0,0.0,-1
120.0,2306.0,2,2.0,0.0,35,900.0,0.0,0
-32.0,1983.0,-5,-4.3,0.21000000000000002,102,900.0,0.0,-1
-141.0,1625.5,-4,-4.0,0.0,201,900.0,0.0,0
50.0,1983.0,-5,-4.3,1.01,66,900.0,0.0,-1
655.0,1392.5,1,1.0,0.0,38,900.0,0.0,-1
-701.0,2015.5,0,-0.9,7.290000000000001,62,900.0,0.0,-1
-36.0,1983.0,-5,-4.2,0.36,96,900.0,0.0,-1
22.0,1983.0,-1,-1.9,0.89,77,900.0,0.0,1
55.0,2007.5,0,0.0,0.0,51,900.0,0.0,1
-6.0,1983.0,0,-0.8,0.16,120,900.0,0.0,-1
78.0,2011.0,0,-0.6,2.24,49,900.0,0.0,1
-10.0,1983.0,5,4.5,0.25,65,900.0,0.0,1
-57.0,2007.5,0,-0.3,9.809999999999999,45,900.0,0.0,0
28.0,1983.0,-5,-3.9,0.49000000000000005,90,900.0,0.0,-1
-12.0,1983.0,-6,-1.4,9.84,86,900.0,0.0,-1
-1637.0,1611.5,-9,-8.7,0.8099999999999999,52,900.0,0.0,-1
43.0,2007.5,1,0.3,0.20999999999999996,81,900.0,0.0,1
84.0,1924.0,6,6.0,0.0,95,900.0,0.0,1
-4.0,1983.0,1,1.0,0.0,111,900.0,0.0,1
22.0,1983.0,-9,-1.8,5.76,78,900.0,0.0,-1
-425.0,2152.5,-13,-10.4,3.04,150,900.0,0.0,-1
-40.0,1983.0,1,0.4,0.24000000000000005,93,900.0,0.0,1
26.0,2044.0,-1,-1.0,0.0,138,900.0,0.0,-1
58.0,1983.0,-1,-0.9,0.09,88,900.0,0.0,-1
11.0,1541.5,15,13.9,0.89,69,900.0,0.0,1
-114.0,1904.0,1,-1.3,4.409999999999999,86,900.0,0.0,-1
-224.0,1975.0,5,6.0,0.2,76,900.0,0.0,1
753.0,2388.5,3,0.2,0.96,17,900.0,5.0,1
7.0,1604.5,7,7.0,0.0,133,900.0,0.0,1
-178.0,1964.0,-5,-4.5,0.25,76,900.0,0.0,-1
-58.0,2032.0,8,5.1,9.09,49,900.0,0.0,1
-3.0,2040.5,-6,-7.6,0.6399999999999999,152,900.0,0.0,-1
44.0,2032.0,2,2.0,0.2,87,900.0,0.0,1
158.0,1748.0,-2,-1.3,0.21000000000000002,117,900.0,0.0,1
224.0,2168.0,0,0.0,0.0,117,900.0,0.0,1
17.0,1616.5,-3,-2.6,0.8400000000000001,40,900.0,0.0,-1
445.0,2141.5,-4,-1.2,2.36,49,900.0,0.0,1
-220.0,1941.0,8,0.8,7.760000000000001,75,900.0,0.0,1
145.0,1539.5,-8,-6.9,2.49,108,900.0,0.0,-1
69.0,2001.5,4,3.8,2.16,103,900.0,0.0,1
-30.0,2032.0,-2,-0.7,6.21,38,900.0,0.0,-1
-50.0,1668.0,0,-0.9,7.290000000000001,120,1200.0,0.0,-1
66.0,1791.0,7,8.2,1.9600000000000002,77,900.0,0.0,1
14.0,2032.0,-1,-1.5,2.25,39,900.0,0.0,1
106.0,2305.0,1,2.1,1.6900000000000002,113,900.0,0.0,1
-66.0,1665.0,-12,-11.0,0.6,108,900.0,0.0,-1
16.0,1843.0,7,7.0,0.2,131,900.0,0.0,1
68.0,1588.0,-5,0.7,14.01,88,900.0,0.0,-1
-38.0,1700.0,0,-0.9,0.29000000000000004,66,900.0,0.0,1
2.0,1615.0,-10,-2.4,7.4399999999999995,58,900.0,0.0,-1
-34.0,1843.0,1,0.3,0.20999999999999996,79,900.0,0.0,1
-191.0,1760.5,-1,2.7,1.61,140,900.0,0.0,-1
-98.0,1593.0,9,8.2,5.76,181,900.0,0.0,1
56.0,1700.0,-3,-0.3,0.8100000000000002,22,900.0,0.0,-1
-73.0,1698.5,0,0.4,0.24000000000000005,109,900.0,0.0,1
-150.0,1792.0,1,1.5,2.25,71,900.0,0.0,1
35.0,2030.5,-10,-7.1,6.890000000000001,114,900.0,0.0,-1
52.0,1843.0,-7,-7.5,0.25,120,900.0,0.0,-1
588.0,1659.0,7,3.8,7.960000000000001,37,900.0,0.0,1
-122.0,1597.0,7,-1.2,24.36,57,900.0,0.0,1
98.0,2075.0,1,1.0,0.0,122,900.0,0.0,-1
59.0,1698.5,-1,-0.5,0.25,75,900.0,0.0,1
-54.0,1843.0,0,0.0,0.0,101,900.0,0.0,0
195.0,1622.5,-2,0.6,2.4400000000000004,64,900.0,0.0,-1
-735.0,1736.5,-17,-16.1,1.8900000000000001,36,900.0,0.0,-1
-238.0,1536.0,8,1.7,19.21,79,900.0,0.0,1
-79.0,1698.5,7,-0.1,6.6899999999999995,21,900.0,0.0,1
129.0,1578.5,-21,-18.6,13.440000000000001,190,900.0,0.0,-1
611.0,2558.5,5,1.6,1.44,71,900.0,1.0,1
-86.0,2075.0,-9,-2.8,8.16,58,900.0,0.0,-1
19.0,2030.5,3,4.4,2.44,82,900.0,0.0,1
-65.0,1698.5,2,3.4,0.44000000000000006,74,900.0,0.0,-1
-249.0,1193.5,-13,-3.9,12.69,70,900.0,0.0,-1
106.0,2075.0,-1,0.4,2.4399999999999995,42,900.0,0.0,-1
-35.0,1640.5,-3,-2.7,0.8099999999999999,32,900.0,0.0,-1
195.0,1631.5,-9,-9.0,0.0,94,900.0,0.0,-1
-357.0,1694.5,-8,-7.6,1.8399999999999999,86,900.0,0.0,-1
131.0,1140.5,31,22.2,20.56,91,900.0,0.0,1
51.0,1698.5,9,0.6,8.64,47,900.0,0.0,1
-94.0,2075.0,-3,-2.4,0.8400000000000001,102,900.0,0.0,-1
-37.0,1698.5,-2,-0.1,7.089999999999999,34,900.0,0.0,-1
36.0,1525.0,-4,-4.0,0.0,74,900.0,0.0,-1
55.0,1698.5,0,0.4,2.04,66,900.0,0.0,-1
-331.0,1705.5,-4,-5.5,6.45,78,900.0,0.0,-1
-211.0,1616.5,-4,-3.1,0.09,98,900.0,0.0,-1
-356.0,1860.0,-8,-7.6,0.24,47,900.0,0.0,-1
128.0,1586.0,14,5.6,8.639999999999999,63,900.0,0.0,1
