elo_diff,avg_elo,material_diff_last,material_diff_avg,material_diff_var,ply_count,time_base,time_increment,outcome
100.0,1571.0,17,14.1,16.09,143,900.0,0.0,1
-422.0,2163.0,-10,-4.4,9.24,54,900.0,5.0,-1
37.0,1873.5,10,1.2,8.760000000000002,49,900.0,5.0,1
420.0,2163.0,6,4.8,8.36,69,900.0,5.0,1
792.0,1628.0,6,3.3,0.8099999999999999,105,900.0,0.0,1
-124.0,1659.0,-4,-1.1,6.290000000000001,20,1200.0,0.0,-1
-418.0,2163.0,-8,-1.5,11.25,30,900.0,5.0,-1
416.0,2163.0,4,1.7,0.8099999999999999,87,900.0,5.0,1
105.0,2097.5,7,2.2,2.7600000000000002,83,900.0,0.0,1
138.0,1678.0,10,10.0,1.8,61,1200.0,10.0,1
-158.0,1792.0,17,6.3,19.409999999999997,71,900.0,0.0,1
-180.0,2123.0,1,1.0,0.0,83,900.0,0.0,1
-11.0,1580.5,13,9.5,6.45,71,900.0,0.0,1
12.0,1595.0,18,17.2,5.76,161,900.0,2.0,1
-414.0,2163.0,0,-0.1,0.09,38,900.0,5.0,-1
412.0,2163.0,2,1.9,0.09,47,900.0,5.0,1
146.0,2111.0,5,4.2,1.36,95,900.0,0.0,1
-31.0,1595.5,9,1.7,6.01,61,900.0,2.0,1
20.0,1639.0,-3,-2.2,0.15999999999999998,73,900.0,0.0,1
-410.0,2163.0,-7,-5.8,6.959999999999999,42,900.0,5.0,-1
2.0,1738.0,-1,0.0,0.8,115,900.0,0.0,1
-4.0,1639.0,-8,-1.7,6.209999999999999,44,900.0,0.0,-1
125.0,1676.5,12,3.9,7.289999999999999,129,1200.0,5.0,1
-12.0,1639.0,-1,-1.3,0.61,83,900.0,0.0,1
-245.0,2147.5,-1,0.9,1.6900000000000002,57,900.0,0.0,1
81.0,1889.5,-8,-8.0,0.0,129,1200.0,0.0,1
408.0,2163.0,12,6.6,5.04,57,900.0,5.0,1
214.0,2136.0,-7,-3.3,3.6100000000000003,67,900.0,0.0,1
14.0,1738.0,-11,-3.5,8.45,44,900.0,0.0,-1
-406.0,2163.0,-3,-2.6,2.04,50,900.0,5.0,-1
165.0,2705.5,2,2.1,0.09,70,900.0,5.0,0
404.0,2163.0,16,12.6,6.840000000000001,81,900.0,5.0,1
-173.0,2120.5,-2,-1.1,1.89,58,900.0,0.0,-1
15.0,1629.5,6,3.0,2.0,81,900.0,0.0,1
221.0,2140.5,-3,-1.4,3.84,145,900.0,0.0,0
191.0,1753.5,-1,-1.0,0.0,96,900.0,0.0,-1
69.0,1889.5,0,0.4,0.8400000000000001,71,1200.0,0.0,1
-402.0,2163.0,-13,-11.5,6.45,116,900.0,5.0,-1
-62.0,1636.0,-1,-1.3,3.81,31,900.0,0.0,1
48.0,1636.0,0,-0.7,1.0100000000000002,61,900.0,0.0,1
-163.0,2116.5,-3,-1.0,3.0,72,900.0,0.0,-1
400.0,2163.0,2,1.5,3.65,35,900.0,5.0,1
-183.0,1753.5,0,0.3,1.41,42,900.0,0.0,-1
-218.0,1725.0,-10,-9.7,0.21000000000000002,54,900.0,0.0,-1
55.0,2069.5,14,9.0,5.0,65,900.0,0.0,1
-397.0,2163.5,-4,-3.9,6.09,70,900.0,5.0,-1
-284.0,1817.0,0,0.1,0.09,36,900.0,0.0,-1
175.0,1753.5,1,1.0,0.0,99,900.0,0.0,1
-15.0,1877.5,7,4.9,6.09,91,900.0,0.0,1
23.0,1715.5,-15,-5.9,16.69,82,900.0,0.0,-1
30.0,1638.0,3,2.8,0.15999999999999998,71,900.0,0.0,1
152.0,1916.0,4,3.5,0.25,63,900.0,0.0,1
-7.0,1874.5,1,-3.5,2.25,83,900.0,0.0,1
-41.0,1715.5,6,4.1,4.49,115,900.0,0.0,1
393.0,2163.5,18,17.2,5.76,149,900.0,5.0,1
229.0,1519.5,-7,-6.2,0.15999999999999998,115,900.0,0.0,1
-97.0,1801.5,7,7.0,0.0,119,900.0,0.0,1
59.0,1715.5,-18,-10.8,5.76,140,900.0,0.0,-1
210.0,1732.0,6,4.5,2.25,53,900.0,0.0,1
-222.0,1519.0,-6,-5.8,0.15999999999999998,98,900.0,0.0,-1
-389.0,2163.5,-14,-6.9,31.490000000000002,80,900.0,5.0,-1
-87.0,1539.5,0,0.1,0.09,56,900.0,0.0,-1
214.0,1519.0,19,18.3,2.81,83,900.0,0.0,1
101.0,1801.5,0,0.0,0.0,90,900.0,0.0,0
149.0,1766.5,-9,-9.0,0.0,150,900.0,0.0,-1
-206.0,1519.0,-7,-6.5,0.25,136,900.0,0.0,-1
-35.0,1651.5,-1,-1.0,0.0,60,900.0,0.0,-1
-7.0,1484.5,-2,-2.5,2.25,114,600.0,12.0,-1
385.0,2163.5,5,4.7,0.21000000000000002,127,900.0,10.0,1
-273.0,1825.5,-12,-7.1,12.49,98,900.0,0.0,-1
-106.0,1794.0,9,2.3,5.21,107,900.0,0.0,1
-175.0,1760.5,-10,-2.0,7.8,52,900.0,0.0,-1
-30.0,1628.0,-1,-0.2,0.16000000000000003,53,900.0,0.0,1
105.0,1584.5,-2,-2.1,0.09,87,1800.0,0.0,1
-348.0,1842.0,-2,-4.7,3.41,64,900.0,0.0,-1
-80.0,1567.0,-9,-5.8,7.960000000000001,74,900.0,0.0,-1
66.0,1567.0,10,7.5,11.05,105,900.0,0.0,1
-86.0,1567.0,-2,-2.1,0.09,51,900.0,0.0,1
87.0,1981.5,-1,-0.5,2.25,100,2700.0,45.0,-1
100.0,1636.0,19,19.0,0.0,109,900.0,2.0,1
74.0,1567.0,14,8.7,3.81,91,900.0,0.0,1
-738.0,1868.0,0,0.0,0.0,17,1980.0,33.0,-1
-381.0,2163.5,-6,-3.6,6.839999999999999,114,900.0,10.0,-1
197.0,1583.5,5,5.0,0.0,127,600.0,12.0,1
-60.0,1567.0,-9,-9.5,2.25,172,900.0,0.0,-1
121.0,1812.5,9,0.9,7.290000000000001,51,900.0,0.0,1
46.0,1567.0,0,-0.5,0.25,83,900.0,0.0,1
-32.0,1567.0,-19,-11.8,5.76,92,900.0,0.0,-1
34.0,1567.0,-7,-7.0,0.0,206,900.0,0.0,0
-25.0,1732.5,-1,-1.8,7.56,28,900.0,0.0,-1
-52.0,1567.0,7,6.6,2.2399999999999998,71,900.0,0.0,1
72.0,1567.0,-12,-6.6,12.64,104,900.0,0.0,-1
-3.0,1729.5,-2,-2.1,0.09,54,900.0,0.0,-1
-92.0,1567.0,7,7.0,0.0,161,900.0,0.0,1
439.0,2133.5,3,2.5,2.25,57,900.0,0.0,1
22.0,1655.0,-3,-1.8,2.1599999999999997,81,900.0,0.0,1
96.0,1567.0,14,4.7,18.410000000000004,121,900.0,0.0,0
-140.0,1607.0,-7,-4.9,7.890000000000001,32,1800.0,0.0,-1
-118.0,1567.0,13,5.8,5.76,109,900.0,0.0,1
106.0,1567.0,6,6.0,0.0,97,900.0,0.0,1
286.0,1615.0,-17,-13.0,16.0,94,600.0,12.0,-1
-94.0,1567.0,-12,-7.1,6.49,64,900.0,0.0,-1
19.0,1729.5,-8,-7.1,0.09,132,900.0,0.0,-1
82.0,1567.0,16,12.6,15.040000000000001,61,900.0,0.0,1
-469.0,2133.5,4,1.0,2.4,47,900.0,0.0,1
22.0,1626.0,3,0.6,9.84,43,900.0,0.0,1
154.0,1759.0,7,4.3,0.8099999999999999,73,900.0,0.0,1
-11.0,1639.5,5,2.9,1.89,75,1200.0,10.0,1
38.0,1482.0,-4,0.3,2.21,54,600.0,12.0,-1
-3.0,1729.5,-1,-0.7,0.8100000000000002,66,900.0,0.0,-1
-154.0,1471.0,0,-0.2,0.16000000000000003,53,900.0,0.0,1
-113.0,1553.5,-1,-0.3,0.20999999999999996,16,900.0,0.0,-1
135.0,1553.5,0,-0.3,0.8100000000000002,20,900.0,0.0,-1
-125.0,1553.5,-4,-1.0,1.2,20,900.0,0.0,-1
115.0,1553.5,1,0.4,2.24,93,900.0,0.0,1
-284.0,1592.0,0,-0.6,0.24000000000000005,46,600.0,12.0,1
-103.0,1553.5,-5,-2.3,0.8099999999999999,74,900.0,0.0,-1
91.0,1553.5,3,3.9,7.289999999999999,133,900.0,0.0,1
-111.0,1553.5,9,4.1,11.89,107,900.0,0.0,1
99.0,1553.5,8,0.4,7.239999999999999,21,900.0,0.0,1
-87.0,1553.5,-3,-0.3,0.8100000000000002,10,900.0,0.0,-1
107.0,1553.5,0,-0.3,0.8100000000000002,18,900.0,0.0,-1
-95.0,1553.5,1,1.0,0.0,16,900.0,0.0,-1
117.0,1553.5,-15,-9.3,14.010000000000002,104,900.0,0.0,-1
-139.0,1553.5,2,1.9,0.09,49,900.0,0.0,1
161.0,1553.5,0,-0.3,0.8100000000000002,20,900.0,0.0,-1
-151.0,1553.5,-2,-1.2,2.7600000000000002,68,900.0,0.0,-1
141.0,1553.5,3,2.9,0.09,75,900.0,0.0,1
74.0,1688.0,4,4.6,11.24,115,1200.0,5.0,1
-131.0,1553.5,-3,-3.0,0.0,96,900.0,0.0,-1
153.0,1553.5,0,-0.3,0.8100000000000002,18,900.0,0.0,-1
-177.0,1553.5,6,3.4,3.04,47,900.0,0.0,1
169.0,1553.5,4,4.3,0.21000000000000002,89,900.0,0.0,1
-125.0,1517.5,-10,-10.5,2.25,68,600.0,12.0,-1
-159.0,1553.5,-3,0.5,2.65,24,900.0,0.0,-1
183.0,1553.5,1,0.2,0.16000000000000003,26,900.0,0.0,-1
-175.0,1553.5,-7,-3.1,3.09,78,900.0,0.0,-1
306.0,2229.0,0,0.2,2.16,62,900.0,0.0,-1
167.0,1553.5,-1,-3.6,2.04,91,900.0,0.0,1
25.0,1751.5,-1,-1.9,0.09,107,900.0,0.0,1
-265.0,2048.5,6,4.9,1.49,65,3600.0,30.0,1
-10.0,1666.0,1,1.0,0.0,82,2700.0,0.0,-1
-72.0,1624.0,4,2.9,1.29,40,900.0,0.0,-1
-157.0,1553.5,-5,-4.1,1.29,104,900.0,0.0,-1
62.0,1477.0,-8,-9.4,9.040000000000001,53,600.0,12.0,-1
181.0,1553.5,0,0.3,0.8100000000000002,24,900.0,0.0,-1
-173.0,1553.5,-6,-0.2,12.759999999999998,46,900.0,0.0,-1
-61.0,1755.5,1,1.0,0.0,83,900.0,15.0,1
95.0,1622.5,0,0.0,0.0,54,900.0,0.0,-1
5.0,1645.5,-10,-1.9,7.289999999999999,66,900.0,0.0,-1
-48.0,1622.0,-5,-4.3,0.21000000000000002,60,900.0,0.0,-1
-246.0,1721.0,-14,-11.6,13.440000000000001,104,900.0,0.0,-1
-71.0,1770.5,0,0.0,0.0,59,900.0,0.0,1
-151.0,2053.5,-5,-4.2,5.76,140,900.0,5.0,-1
-5.0,1645.5,0,0.0,0.0,78,900.0,0.0,0
305.0,1569.5,7,2.4,7.4399999999999995,21,1200.0,5.0,1
240.0,1721.0,30,27.1,21.29,105,900.0,0.0,1
-13.0,1644.5,-1,1.4,1.44,59,900.0,0.0,1
55.0,1704.5,10,1.4,8.44,43,900.0,0.0,1
-38.0,1679.0,6,5.9,0.09,79,900.0,0.0,1
211.0,1842.5,-3,-0.6,1.44,49,900.0,0.0,1
-75.0,1704.5,1,1.0,0.0,29,900.0,0.0,1
26.0,1770.0,-5,-4.6,0.8400000000000001,52,900.0,0.0,-1
157.0,2053.5,1,1.0,0.0,60,900.0,5.0,0
61.0,1704.5,0,1.9,1.6900000000000002,59,900.0,0.0,1
-194.0,1735.0,-13,-4.9,7.290000000000001,100,900.0,0.0,-1
-237.0,1842.5,5,5.0,0.2,91,900.0,0.0,1
49.0,1624.5,3,2.5,2.25,103,900.0,0.0,0
-235.0,1720.5,-6,-1.4,2.4399999999999995,36,900.0,0.0,-1
-63.0,1704.5,0,0.0,0.0,72,900.0,0.0,0
-165.0,2053.5,-3,-3.0,0.0,61,900.0,5.0,0
-8.0,1663.0,-3,-1.1,1.49,54,900.0,0.0,-1
-32.0,1626.0,-15,-14.9,0.09,118,900.0,0.0,-1
-119.0,1808.5,-9,-8.9,0.09,140,900.0,0.0,-1
116.0,1588.0,3,3.0,0.0,75,900.0,0.0,1
-4.0,1730.0,9,2.0,5.6,161,900.0,0.0,1
49.0,1641.5,16,16.0,0.0,113,900.0,0.0,1
220.0,1734.0,-15,-15.0,0.0,156,900.0,0.0,-1
481.0,2140.5,4,4.0,0.0,75,900.0,0.0,1
137.0,1584.5,3,5.2,3.96,70,900.0,0.0,-1
-241.0,1892.5,-3,-1.9,2.49,28,900.0,0.0,-1
-117.0,1589.5,-17,-14.9,10.49,108,900.0,0.0,-1
9.0,1662.5,-10,-5.0,5.0,64,900.0,0.0,-1
-228.0,1631.0,2,2.3,0.21000000000000002,91,900.0,0.0,1
-479.0,2140.5,0,0.0,0.0,74,900.0,0.0,-1
-92.0,1697.0,-4,-2.6,0.64,51,900.0,0.0,-1
151.0,1664.5,3,3.5,2.25,81,900.0,0.0,1
-31.0,1861.5,7,1.3,9.81,71,900.0,0.0,1
7.0,1662.5,-12,-3.4,8.44,70,900.0,0.0,-1
200.0,1621.0,0,0.1,0.09,29,900.0,0.0,1
-146.0,1971.0,0,0.0,0.0,111,900.0,0.0,0
-99.0,1790.5,1,1.2,0.9599999999999997,56,900.0,0.0,-1
-35.0,1954.5,2,2.0,0.0,42,900.0,5.0,0
341.0,1840.5,5,2.6,3.2399999999999998,87,900.0,0.0,1
203.0,1578.5,-13,-13.0,0.0,108,900.0,0.0,-1
-103.0,1967.5,-4,-4.0,0.0,150,2700.0,45.0,-1
-29.0,1653.5,-3,-3.9,0.09,83,900.0,0.0,1
-60.0,1778.0,0,0.6,0.8400000000000001,28,900.0,0.0,-1
70.0,1680.0,-2,-1.3,2.4099999999999997,51,1200.0,10.0,1
85.0,1791.5,9,1.7,8.809999999999999,99,900.0,0.0,1
-792.0,1628.0,-15,-7.2,7.56,82,900.0,0.0,-1
13.0,1653.5,3,1.8,2.1599999999999997,63,900.0,0.0,1
-58.0,1541.0,0,-1.2,0.76,75,900.0,0.0,1
-166.0,1757.0,-6,-2.1,1.89,60,900.0,0.0,-1
-13.0,1653.5,-5,-5.0,0.0,118,900.0,0.0,0
87.0,1545.5,-14,-7.3,5.8100000000000005,80,900.0,0.0,-1
-319.0,1945.5,-4,-2.2,2.16,90,900.0,0.0,-1
-3.0,1653.5,10,4.4,13.440000000000001,107,900.0,0.0,1
-68.0,1542.0,1,0.9,0.09,56,900.0,0.0,-1
315.0,1945.5,3,1.6,2.04,33,900.0,0.0,1
412.0,1755.0,0,-0.1,0.09,53,900.0,0.0,1
792.0,1628.0,14,13.5,0.25,69,900.0,0.0,1
180.0,1746.0,-3,0.2,5.5600000000000005,59,900.0,0.0,1
-170.0,1922.0,-8,-4.3,1.61,86,900.0,0.0,-1
165.0,1785.5,10,7.4,2.04,69,900.0,0.0,1
68.0,1768.0,4,1.6,2.04,45,900.0,0.0,1
-15.0,1655.5,11,5.4,13.440000000000001,111,900.0,0.0,1
-230.0,1859.0,8,6.8,0.5599999999999999,66,900.0,0.0,1
264.0,1972.0,3,2.1,7.289999999999999,77,900.0,0.0,1
59.0,1528.5,2,2.8,2.76,48,900.0,0.0,-1
-88.0,1768.0,0,0.0,0.0,93,900.0,0.0,1
322.0,1811.0,2,1.4,1.44,45,900.0,0.0,1
435.0,1460.5,1,2.4,8.639999999999999,56,900.0,0.0,-1
157.0,1159.5,19,18.2,0.76,57,900.0,0.0,1
-60.0,1659.0,22,17.5,7.65,49,900.0,0.0,1
124.0,1745.0,11,4.9,18.09,107,900.0,0.0,1
37.0,1954.5,-1,-1.0,0.0,94,900.0,5.0,0
-60.0,1687.0,-3,-2.3,0.21000000000000002,60,900.0,0.0,-1
-585.0,1809.5,-7,-1.6,4.040000000000001,80,900.0,0.0,-1
-259.0,1623.5,0,0.0,0.0,115,900.0,0.0,0
-406.0,1900.0,-4,-2.5,0.65,50,900.0,0.0,-1
-146.0,1745.0,7,4.9,1.29,67,900.0,0.0,1
303.0,1684.5,4,2.8,7.56,85,900.0,0.0,1
469.0,1876.5,1,0.2,7.959999999999999,48,900.0,5.0,-1
-21.0,1954.5,-2,-1.2,5.36,50,900.0,5.0,-1
-191.0,2036.5,-6,-5.1,5.89,94,900.0,0.0,-1
8.0,1729.0,3,0.9,1.8900000000000001,31,900.0,0.0,1
8.0,1729.0,-2,-1.3,1.21,116,900.0,0.0,-1
-61.0,1693.5,10,7.7,7.81,61,900.0,0.0,1
199.0,2036.5,0,-0.9,12.290000000000001,46,900.0,0.0,0
-611.0,2527.5,-3,-3.0,0.0,84,900.0,1.0,-1
-191.0,2036.5,-8,-1.0,5.6,126,900.0,0.0,-1
296.0,2229.0,3,0.3,0.8100000000000002,53,900.0,0.0,1
81.0,1693.5,-8,-4.4,3.84,100,900.0,0.0,-1
-15.0,1613.5,-9,-6.9,10.89,52,900.0,0.0,-1
49.0,1573.5,-12,-8.0,17.4,53,900.0,0.0,-1
-45.0,1718.5,-8,-8.0,0.0,82,900.0,0.0,-1
-340.0,2221.0,4,1.3,0.8100000000000002,71,900.0,0.0,1
215.0,2036.5,5,4.5,0.25,24,900.0,0.0,-1
-207.0,2036.5,-3,-2.7,0.8099999999999999,36,900.0,0.0,-1
82.0,2055.0,-14,-8.2,7.359999999999999,54,900.0,0.0,-1
-86.0,2055.0,-1,-1.0,0.0,121,900.0,0.0,0
74.0,2055.0,0,-1.0,0.6,53,900.0,0.0,1
-43.0,1683.5,16,14.2,7.960000000000001,117,1200.0,0.0,1
5.0,1631.5,1,0.0,1.2,37,900.0,0.0,1
140.0,1709.0,4,3.9,0.09,119,900.0,30.0,1
260.0,2258.0,0,-0.6,1.44,28,900.0,0.0,1
-296.0,2253.0,3,2.7,0.21000000000000002,63,900.0,0.0,1
-60.0,2055.0,-7,-3.1,2.29,82,900.0,0.0,-1
32.0,1526.0,12,8.4,4.4399999999999995,65,900.0,0.0,1
46.0,2055.0,0,-1.0,0.6,53,900.0,0.0,1
288.0,2254.0,0,0.0,0.0,45,900.0,0.0,1
-180.0,1747.0,-12,-9.4,6.640000000000001,38,900.0,0.0,-1
204.0,1747.0,-3,-2.7,0.8099999999999999,116,900.0,0.0,-1
-800.0,1632.0,-14,-12.1,11.09,64,900.0,0.0,-1
-16.0,1526.0,-5,-3.3,3.0100000000000002,66,900.0,0.0,-1
8.0,1686.0,-5,-3.6,3.8400000000000007,80,900.0,0.0,-1
6.0,1634.0,8,7.2,1.36,57,900.0,0.0,1
10.0,1634.0,-10,-6.8,7.760000000000001,126,900.0,0.0,-1
-6.0,1634.0,9,7.3,4.8100000000000005,55,900.0,0.0,1
34.0,1526.0,0,0.8,2.7600000000000002,64,900.0,0.0,-1
-32.0,2055.0,-2,-1.0,0.2,62,900.0,0.0,-1
-70.0,1843.0,0,1.0,4.0,45,900.0,0.0,1
136.0,1763.0,12,3.9,7.289999999999999,47,900.0,0.0,1
-211.0,1897.5,-7,-2.7,2.21,82,900.0,0.0,-1
24.0,1634.0,-11,-8.7,4.01,60,900.0,0.0,-1
33.0,1501.5,-2,-5.4,3.04,96,900.0,0.0,-1
9.0,1625.5,-6,-5.4,1.44,78,900.0,0.0,-1
424.0,2185.0,2,1.5,6.45,111,900.0,0.0,1
80.0,1676.0,0,-1.0,4.8,69,1200.0,5.0,1
36.0,1630.0,-4,-4.0,0.0,80,900.0,0.0,-1
34.0,1717.0,3,2.4,0.8400000000000001,45,900.0,0.0,1
-8.0,1624.0,-11,-8.3,0.8099999999999999,78,900.0,0.0,-1
165.0,1629.5,4,1.8,1.3599999999999999,61,1200.0,5.0,1
-2.0,1637.0,-7,-5.7,2.6100000000000003,48,900.0,0.0,-1
325.0,1838.5,3,3.0,0.0,83,900.0,0.0,1
-53.0,2077.5,-3,-0.6,0.8400000000000001,60,900.0,0.0,-1
16.0,2055.0,4,2.6,0.44000000000000006,107,900.0,0.0,1
145.0,1753.5,-2,1.3,2.8099999999999996,105,900.0,0.0,1
39.0,2061.5,-2,-2.0,0.0,96,900.0,0.0,-1
25.0,1566.5,-4,-3.1,7.289999999999999,47,900.0,2.0,1
0.0,2055.0,-2,2.2,12.360000000000001,56,900.0,0.0,-1
-9.0,1566.5,0,3.9,1.89,78,900.0,2.0,-1
-316.0,1841.0,-1,-1.2,0.9599999999999997,39,900.0,0.0,-1
268.0,1905.0,5,2.1,6.890000000000001,181,900.0,0.0,1
-177.0,1759.5,2,1.5,1.05,49,900.0,0.0,1
-72.0,1527.0,0,-0.4,3.0399999999999996,60,900.0,0.0,-1
201.0,1759.5,-15,-7.3,6.8100000000000005,128,900.0,0.0,-1
-16.0,2055.0,0,-1.0,0.6,53,900.0,0.0,1
34.0,2055.0,-3,0.3,3.81,44,900.0,0.0,-1
-52.0,2055.0,0,-1.0,0.6,53,900.0,0.0,1
38.0,2055.0,13,8.1,12.690000000000001,65,900.0,0.0,1
-56.0,2055.0,0,-1.0,0.6,53,900.0,0.0,1
42.0,2055.0,0,0.0,0.0,71,900.0,0.0,1
-693.0,1984.5,-9,-7.6,1.8399999999999999,48,900.0,0.0,-1
-28.0,2055.0,-5,-2.9,7.6899999999999995,98,900.0,0.0,-1
692.0,1984.0,8,6.6,7.44,49,900.0,0.0,1
-19.0,2086.5,-6,-0.6,4.840000000000001,36,900.0,0.0,-1
256.0,1965.0,10,1.9,7.289999999999999,39,900.0,0.0,1
-12.0,1947.0,-6,-1.5,2.25,86,900.0,0.0,-1
19.0,1602.5,6,6.3,9.010000000000002,65,900.0,0.0,1
28.0,2097.0,-2,-1.7,0.21000000000000002,30,900.0,0.0,-1
156.0,1679.0,-1,-1.1,0.69,38,900.0,0.0,-1
22.0,2059.0,0,0.0,0.6,51,900.0,0.0,1
-6.0,2059.0,0,-0.3,0.8100000000000002,60,900.0,0.0,-1
-10.0,2059.0,3,0.5,2.05,39,900.0,0.0,1
125.0,1785.5,-4,-3.6,3.6399999999999997,60,900.0,0.0,-1
-123.0,1667.5,-15,-7.5,6.45,132,900.0,0.0,-1
164.0,1739.0,1,1.6,0.64,67,900.0,0.0,1
53.0,1671.5,12,10.5,5.25,169,900.0,0.0,1
145.0,1667.5,-9,-0.8,7.56,54,900.0,0.0,-1
-115.0,1785.5,-3,-0.3,0.8100000000000002,40,900.0,0.0,-1
-6.0,2059.0,0,-1.0,0.6,53,900.0,0.0,1
-10.0,2059.0,5,4.6,0.43999999999999995,61,900.0,0.0,1
36.0,2057.0,-1,1.5,3.65,37,900.0,5.0,1
-6.0,2059.0,6,-1.4,6.24,59,900.0,0.0,1
91.0,1535.5,-10,-9.5,0.25,102,900.0,2.0,-1
-73.0,1671.5,18,14.5,5.25,117,900.0,0.0,1
103.0,1785.5,1,1.0,0.0,26,900.0,0.0,1
-79.0,1535.5,-2,-2.0,0.0,40,900.0,2.0,-1
65.0,1535.5,2,1.1,0.09,33,900.0,2.0,1
-51.0,1535.5,-1,-0.1,0.09,98,900.0,2.0,-1
-160.0,1630.0,23,23.0,0.0,85,900.0,2.0,1
-147.0,1572.5,4,3.1,1.89,93,900.0,0.0,1
11.0,1842.5,-3,-3.0,0.0,164,900.0,0.0,0
24.0,2059.0,-5,-3.9,0.29,110,900.0,0.0,-1
-8.0,2059.0,-1,-2.4,1.8399999999999999,70,900.0,0.0,-1
-186.0,1844.0,-3,-0.9,3.69,40,900.0,0.0,-1
160.0,1619.0,-10,-11.8,2.16,126,900.0,2.0,-1
26.0,2059.0,-11,-2.1,26.089999999999996,66,900.0,0.0,-1
-44.0,2059.0,0,-1.0,0.6,53,900.0,0.0,1
46.0,2059.0,2,2.0,0.0,82,900.0,0.0,0
-64.0,2059.0,0,-1.0,0.6,53,900.0,0.0,1
156.0,1577.0,-12,-3.9,7.289999999999999,78,1800.0,0.0,-1
-252.0,1844.0,-7,-5.7,2.41,88,900.0,0.0,-1
119.0,1799.5,-13,-13.0,0.0,144,900.0,0.0,-1
500.0,1852.0,10,10.0,0.0,47,900.0,0.0,1
97.0,1782.5,4,3.4,1.44,61,900.0,0.0,1
-156.0,1577.0,1,1.9,0.09,78,1800.0,0.0,-1
-211.0,1711.5,-12,-3.2,8.760000000000002,62,900.0,0.0,-1
156.0,1577.0,-3,-2.5,4.45,82,1800.0,0.0,-1
128.0,2291.0,-1,-2.5,1.45,37,900.0,0.0,1
135.0,1774.5,-5,-2.9,1.89,62,900.0,0.0,-1
159.0,1808.5,5,3.2,4.5600000000000005,64,900.0,0.0,-1
-156.0,1577.0,4,3.5,2.25,77,1800.0,0.0,1
156.0,1577.0,2,2.0,0.0,39,1800.0,0.0,0
-171.0,1572.5,6,1.7,5.409999999999999,47,900.0,0.0,1
-158.0,1623.0,-1,-0.6,2.24,54,900.0,2.0,-1
161.0,1572.5,0,-0.5,0.25,45,900.0,0.0,1
-151.0,1572.5,0,0.5,2.25,70,900.0,0.0,-1
-603.0,1924.5,-7,-6.6,0.8400000000000001,56,900.0,0.0,-1
-255.0,1711.5,-13,-13.0,0.0,112,900.0,0.0,-1
-135.0,1667.5,-10,-7.6,13.440000000000001,118,900.0,0.0,-1
141.0,1572.5,1,0.1,0.09,29,900.0,0.0,1
372.0,1811.0,6,2.9,2.89,33,900.0,0.0,1
190.0,1636.0,9,9.7,0.21000000000000002,115,900.0,2.0,1
-131.0,1572.5,0,-0.2,0.96,16,900.0,0.0,-1
40.0,1611.0,23,20.7,10.41,83,900.0,0.0,1
11.0,1527.5,1,0.4,0.8400000000000001,21,900.0,2.0,1
182.0,1629.0,3,2.3,1.41,41,900.0,2.0,1
47.0,1523.5,-3,1.2,2.3600000000000003,22,900.0,2.0,-1
228.0,1732.0,-6,-4.1,3.09,57,900.0,0.0,-1
266.0,1740.0,0,-0.3,0.8100000000000002,52,900.0,0.0,-1
-19.0,2355.5,5,5.0,0.0,188,900.0,0.0,1
-39.0,1934.5,-1,-1.0,0.0,155,1200.0,0.0,1
-711.0,1973.5,-13,-6.4,9.84,40,900.0,0.0,-1
-279.0,2254.5,-1,-1.2,6.959999999999999,50,900.0,0.0,-1
49.0,1578.5,10,11.0,0.8,77,900.0,2.0,1
-65.0,1737.5,-12,-12.2,0.16,112,900.0,0.0,-1
83.0,1791.5,0,0.0,0.0,31,900.0,0.0,1
318.0,2249.0,-2,-1.0,1.8,44,900.0,0.0,-1
-359.0,2242.5,2,0.0,1.4,49,900.0,0.0,1
240.0,1766.0,-9,-4.5,20.25,98,900.0,0.0,-1
-42.0,1705.0,-7,-2.9,11.889999999999999,54,900.0,0.0,-1
257.0,2233.5,15,4.8,12.959999999999999,45,900.0,0.0,1
174.0,1637.0,-8,-8.0,0.0,104,1200.0,5.0,-1
353.0,2243.5,-1,0.9,1.6900000000000002,57,900.0,0.0,1
28.0,1705.0,14,8.5,18.45,111,900.0,0.0,1
60.0,1982.0,13,13.0,0.0,163,2700.0,45.0,1
-395.0,2236.5,-1,-1.1,7.090000000000001,115,900.0,0.0,1
131.0,1775.5,-1,-3.1,1.89,47,900.0,0.0,1
-46.0,1705.0,13,2.5,14.25,31,900.0,0.0,1
4.0,1612.0,-4,-1.0,1.2,36,900.0,0.0,-1
-234.0,1766.0,-1,-1.8,2.7600000000000002,38,900.0,0.0,-1
176.0,1508.0,18,6.4,24.04,91,900.0,0.0,1
-43.0,2390.5,-7,-6.5,0.45,107,900.0,0.0,-1
309.0,1567.5,10,1.8,7.56,21,1200.0,5.0,1
622.0,1939.0,-3,1.5,2.25,172,1980.0,33.0,0
640.0,1676.0,2,1.3,0.21000000000000002,43,900.0,0.0,1
-93.0,1780.5,-10,0.2,12.959999999999999,54,900.0,0.0,-1
-41.0,1934.5,7,7.1,0.09,62,1200.0,0.0,0
-56.0,1488.0,2,0.8,2.3600000000000003,60,1200.0,0.0,1
-483.0,1628.5,0,0.0,0.0,10,900.0,0.0,-1
